product,price,quantity,date,region,sales
lapis morsel,1.99,503,23-12-2019,north,1000.97
lapis morsel,1.99,535,23-12-2019,south,1064.65
lapis morsel,1.99,563,23-12-2019,east,1120.37
lapis morsel,1.99,504,23-12-2019,west,1002.96
pink morsel,3,540,24-12-2019,north,1620
pink morsel,3,572,24-12-2019,south,1716
pink morsel,3,558,24-12-2019,east,1674
pink morsel,3,562,24-12-2019,west,1686
gold morsel,9.99,564,24-12-2019,north,5634.36
gold morsel,9.99,546,24-12-2019,south,5454.54
gold morsel,9.99,505,24-12-2019,east,5044.95
gold morsel,9.99,535,24-12-2019,west,5344.65
magenta morsel,2.5,516,24-12-2019,north,1290
magenta morsel,2.5,569,24-12-2019,south,1422.5
magenta morsel,2.5,595,24-12-2019,east,1487.5
magenta morsel,2.5,502,24-12-2019,west,1255
chartreuse morsel,3,557,24-12-2019,north,1671
chartreuse morsel,3,574,24-12-2019,south,1722
chartreuse morsel,3,536,24-12-2019,east,1608
chartreuse morsel,3,554,24-12-2019,west,1662
periwinkle morsel,1.25,589,24-12-2019,north,736.25
periwinkle morsel,1.25,599,24-12-2019,south,748.75
periwinkle morsel,1.25,508,24-12-2019,east,635
periwinkle morsel,1.25,549,24-12-2019,west,686.25
vermilion morsel,4.99,522,24-12-2019,north,2604.78
vermilion morsel,4.99,509,24-12-2019,south,2539.91
vermilion morsel,4.99,584,24-12-2019,east,2914.16
vermilion morsel,4.99,534,24-12-2019,west,2664.66
lapis morsel,1.99,572,24-12-2019,north,1138.28
lapis morsel,1.99,532,24-12-2019,south,1058.68
lapis morsel,1.99,502,24-12-2019,east,998.98
lapis morsel,1.99,554,24-12-2019,west,1102.46
pink morsel,3,584,25-12-2019,north,1752
pink morsel,3,575,25-12-2019,south,1725
pink morsel,3,515,25-12-2019,east,1545
pink morsel,3,502,25-12-2019,west,1506
gold morsel,9.99,600,25-12-2019,north,5994
gold morsel,9.99,576,25-12-2019,south,5754.24
gold morsel,9.99,572,25-12-2019,east,5714.28
gold morsel,9.99,580,25-12-2019,west,5794.2
magenta morsel,2.5,539,25-12-2019,north,1347.5
magenta morsel,2.5,519,25-12-2019,south,1297.5
magenta morsel,2.5,517,25-12-2019,east,1292.5
magenta morsel,2.5,561,25-12-2019,west,1402.5
chartreuse morsel,3,568,25-12-2019,north,1704
chartreuse morsel,3,563,25-12-2019,south,1689
chartreuse morsel,3,555,25-12-2019,east,1665
chartreuse morsel,3,559,25-12-2019,west,1677
periwinkle morsel,1.25,600,25-12-2019,north,750
periwinkle morsel,1.25,524,25-12-2019,south,655
periwinkle morsel,1.25,525,25-12-2019,east,656.25
periwinkle morsel,1.25,536,25-12-2019,west,670
vermilion morsel,4.99,584,25-12-2019,north,2914.16
vermilion morsel,4.99,516,25-12-2019,south,2574.84
vermilion morsel,4.99,504,25-12-2019,east,2514.96
vermilion morsel,4.99,520,25-12-2019,west,2594.8
lapis morsel,1.99,511,25-12-2019,north,1016.89
lapis morsel,1.99,549,25-12-2019,south,1092.51
lapis morsel,1.99,571,25-12-2019,east,1136.29
lapis morsel,1.99,518,25-12-2019,west,1030.82
pink morsel,3,513,26-12-2019,north,1539
pink morsel,3,572,26-12-2019,south,1716
pink morsel,3,500,26-12-2019,east,1500
pink morsel,3,598,26-12-2019,west,1794
gold morsel,9.99,517,26-12-2019,north,5164.83
gold morsel,9.99,588,26-12-2019,south,5874.12
gold morsel,9.99,583,26-12-2019,east,5824.17
gold morsel,9.99,553,26-12-2019,west,5524.47
magenta morsel,2.5,571,26-12-2019,north,1427.5
magenta morsel,2.5,536,26-12-2019,south,1340
magenta morsel,2.5,523,26-12-2019,east,1307.5
magenta morsel,2.5,572,26-12-2019,west,1430
chartreuse morsel,3,561,26-12-2019,north,1683
chartreuse morsel,3,600,26-12-2019,south,1800
chartreuse morsel,3,590,26-12-2019,east,1770
chartreuse morsel,3,501,26-12-2019,west,1503
periwinkle morsel,1.25,519,26-12-2019,north,648.75
periwinkle morsel,1.25,565,26-12-2019,south,706.25
periwinkle morsel,1.25,541,26-12-2019,east,676.25
periwinkle morsel,1.25,533,26-12-2019,west,666.25
vermilion morsel,4.99,598,26-12-2019,north,2984.02
vermilion morsel,4.99,560,26-12-2019,south,2794.4
vermilion morsel,4.99,516,26-12-2019,east,2574.84
vermilion morsel,4.99,562,26-12-2019,west,2804.38
lapis morsel,1.99,546,26-12-2019,north,1086.54
lapis morsel,1.99,565,26-12-2019,south,1124.35
lapis morsel,1.99,527,26-12-2019,east,1048.73
lapis morsel,1.99,590,26-12-2019,west,1174.1
pink morsel,3,572,27-12-2019,north,1716
pink morsel,3,555,27-12-2019,south,1665
pink morsel,3,519,27-12-2019,east,1557
pink morsel,3,540,27-12-2019,west,1620
gold morsel,9.99,559,27-12-2019,north,5584.41
gold morsel,9.99,544,27-12-2019,south,5434.56
gold morsel,9.99,558,27-12-2019,east,5574.42
gold morsel,9.99,543,27-12-2019,west,5424.57
magenta morsel,2.5,516,27-12-2019,north,1290
magenta morsel,2.5,598,27-12-2019,south,1495
magenta morsel,2.5,584,27-12-2019,east,1460
magenta morsel,2.5,529,27-12-2019,west,1322.5
chartreuse morsel,3,592,27-12-2019,north,1776
chartreuse morsel,3,565,27-12-2019,south,1695
chartreuse morsel,3,556,27-12-2019,east,1668
chartreuse morsel,3,504,27-12-2019,west,1512
periwinkle morsel,1.25,548,27-12-2019,north,685
periwinkle morsel,1.25,503,27-12-2019,south,628.75
periwinkle morsel,1.25,569,27-12-2019,east,711.25
periwinkle morsel,1.25,565,27-12-2019,west,706.25
vermilion morsel,4.99,532,27-12-2019,north,2654.68
vermilion morsel,4.99,580,27-12-2019,south,2894.2
vermilion morsel,4.99,524,27-12-2019,east,2614.76
vermilion morsel,4.99,500,27-12-2019,west,2495
lapis morsel,1.99,521,27-12-2019,north,1036.79
lapis morsel,1.99,556,27-12-2019,south,1106.44
lapis morsel,1.99,537,27-12-2019,east,1068.63
lapis morsel,1.99,505,27-12-2019,west,1004.95
pink morsel,3,593,28-12-2019,north,1779
pink morsel,3,593,28-12-2019,south,1779
pink morsel,3,584,28-12-2019,east,1752
pink morsel,3,591,28-12-2019,west,1773
gold morsel,9.99,533,28-12-2019,north,5324.67
gold morsel,9.99,588,28-12-2019,south,5874.12
gold morsel,9.99,504,28-12-2019,east,5034.96
gold morsel,9.99,535,28-12-2019,west,5344.65
magenta morsel,2.5,546,28-12-2019,north,1365
magenta morsel,2.5,600,28-12-2019,south,1500
magenta morsel,2.5,526,28-12-2019,east,1315
magenta morsel,2.5,536,28-12-2019,west,1340
chartreuse morsel,3,556,28-12-2019,north,1668
chartreuse morsel,3,518,28-12-2019,south,1554
chartreuse morsel,3,517,28-12-2019,east,1551
chartreuse morsel,3,527,28-12-2019,west,1581
periwinkle morsel,1.25,511,28-12-2019,north,638.75
periwinkle morsel,1.25,585,28-12-2019,south,731.25
periwinkle morsel,1.25,535,28-12-2019,east,668.75
periwinkle morsel,1.25,544,28-12-2019,west,680
vermilion morsel,4.99,595,28-12-2019,north,2969.05
vermilion morsel,4.99,535,28-12-2019,south,2669.65
vermilion morsel,4.99,597,28-12-2019,east,2979.03
vermilion morsel,4.99,523,28-12-2019,west,2609.77
lapis morsel,1.99,564,28-12-2019,north,1122.36
lapis morsel,1.99,542,28-12-2019,south,1078.58
lapis morsel,1.99,512,28-12-2019,east,1018.88
lapis morsel,1.99,521,28-12-2019,west,1036.79
pink morsel,3,600,29-12-2019,north,1800
pink morsel,3,591,29-12-2019,south,1773
pink morsel,3,589,29-12-2019,east,1767
pink morsel,3,561,29-12-2019,west,1683
gold morsel,9.99,514,29-12-2019,north,5134.86
gold morsel,9.99,535,29-12-2019,south,5344.65
gold morsel,9.99,561,29-12-2019,east,5604.39
gold morsel,9.99,501,29-12-2019,west,5004.99
magenta morsel,2.5,571,29-12-2019,north,1427.5
magenta morsel,2.5,523,29-12-2019,south,1307.5
magenta morsel,2.5,542,29-12-2019,east,1355
magenta morsel,2.5,520,29-12-2019,west,1300
chartreuse morsel,3,544,29-12-2019,north,1632
chartreuse morsel,3,532,29-12-2019,south,1596
chartreuse morsel,3,589,29-12-2019,east,1767
chartreuse morsel,3,594,29-12-2019,west,1782
periwinkle morsel,1.25,582,29-12-2019,north,727.5
periwinkle morsel,1.25,593,29-12-2019,south,741.25
periwinkle morsel,1.25,557,29-12-2019,east,696.25
periwinkle morsel,1.25,567,29-12-2019,west,708.75
vermilion morsel,4.99,586,29-12-2019,north,2924.14
vermilion morsel,4.99,528,29-12-2019,south,2634.72
vermilion morsel,4.99,570,29-12-2019,east,2844.3
vermilion morsel,4.99,595,29-12-2019,west,2969.05
lapis morsel,1.99,545,29-12-2019,north,1084.55
lapis morsel,1.99,556,29-12-2019,south,1106.44
lapis morsel,1.99,507,29-12-2019,east,1008.93
lapis morsel,1.99,566,29-12-2019,west,1126.34
pink morsel,3,514,30-12-2019,north,1542
pink morsel,3,576,30-12-2019,south,1728
pink morsel,3,523,30-12-2019,east,1569
pink morsel,3,553,30-12-2019,west,1659
gold morsel,9.99,581,30-12-2019,north,5804.19
gold morsel,9.99,549,30-12-2019,south,5484.51
gold morsel,9.99,521,30-12-2019,east,5204.79
gold morsel,9.99,507,30-12-2019,west,5064.93
magenta morsel,2.5,555,30-12-2019,north,1387.5
magenta morsel,2.5,562,30-12-2019,south,1405
magenta morsel,2.5,578,30-12-2019,east,1445
magenta morsel,2.5,525,30-12-2019,west,1312.5
chartreuse morsel,3,508,30-12-2019,north,1524
chartreuse morsel,3,553,30-12-2019,south,1659
chartreuse morsel,3,556,30-12-2019,east,1668
chartreuse morsel,3,503,30-12-2019,west,1509
periwinkle morsel,1.25,529,30-12-2019,north,661.25
periwinkle morsel,1.25,560,30-12-2019,south,700
periwinkle morsel,1.25,588,30-12-2019,east,735
periwinkle morsel,1.25,513,30-12-2019,west,641.25
vermilion morsel,4.99,528,30-12-2019,north,2634.72
vermilion morsel,4.99,504,30-12-2019,south,2514.96
vermilion morsel,4.99,597,30-12-2019,east,2979.03
vermilion morsel,4.99,537,30-12-2019,west,2679.63
lapis morsel,1.99,550,30-12-2019,north,1094.5
lapis morsel,1.99,513,30-12-2019,south,1020.87
lapis morsel,1.99,557,30-12-2019,east,1108.43
lapis morsel,1.99,533,30-12-2019,west,1060.67
pink morsel,3,527,31-12-2019,north,1581
pink morsel,3,571,31-12-2019,south,1713
pink morsel,3,511,31-12-2019,east,1533
pink morsel,3,564,31-12-2019,west,1692
gold morsel,9.99,589,31-12-2019,north,5884.11
gold morsel,9.99,579,31-12-2019,south,5784.21
gold morsel,9.99,553,31-12-2019,east,5524.47
gold morsel,9.99,537,31-12-2019,west,5364.63
magenta morsel,2.5,511,31-12-2019,north,1277.5
magenta morsel,2.5,547,31-12-2019,south,1367.5
magenta morsel,2.5,585,31-12-2019,east,1462.5
magenta morsel,2.5,581,31-12-2019,west,1452.5
chartreuse morsel,3,589,31-12-2019,north,1767
chartreuse morsel,3,592,31-12-2019,south,1776
chartreuse morsel,3,533,31-12-2019,east,1599
chartreuse morsel,3,560,31-12-2019,west,1680
periwinkle morsel,1.25,572,31-12-2019,north,715
periwinkle morsel,1.25,520,31-12-2019,south,650
periwinkle morsel,1.25,580,31-12-2019,east,725
periwinkle morsel,1.25,514,31-12-2019,west,642.5
vermilion morsel,4.99,600,31-12-2019,north,2994
vermilion morsel,4.99,569,31-12-2019,south,2839.31
vermilion morsel,4.99,570,31-12-2019,east,2844.3
vermilion morsel,4.99,587,31-12-2019,west,2929.13
lapis morsel,1.99,527,31-12-2019,north,1048.73
lapis morsel,1.99,534,31-12-2019,south,1062.66
lapis morsel,1.99,599,31-12-2019,east,1192.01
lapis morsel,1.99,592,31-12-2019,west,1178.08
pink morsel,3,502,01-01-2020,north,1506
pink morsel,3,553,01-01-2020,south,1659
pink morsel,3,573,01-01-2020,east,1719
pink morsel,3,568,01-01-2020,west,1704
gold morsel,9.99,537,01-01-2020,north,5364.63
gold morsel,9.99,554,01-01-2020,south,5534.46
gold morsel,9.99,535,01-01-2020,east,5344.65
gold morsel,9.99,550,01-01-2020,west,5494.5
magenta morsel,2.5,590,01-01-2020,north,1475
magenta morsel,2.5,600,01-01-2020,south,1500
magenta morsel,2.5,530,01-01-2020,east,1325
magenta morsel,2.5,555,01-01-2020,west,1387.5
chartreuse morsel,3,517,01-01-2020,north,1551
chartreuse morsel,3,594,01-01-2020,south,1782
chartreuse morsel,3,533,01-01-2020,east,1599
chartreuse morsel,3,501,01-01-2020,west,1503
periwinkle morsel,1.25,566,01-01-2020,north,707.5
periwinkle morsel,1.25,520,01-01-2020,south,650
periwinkle morsel,1.25,552,01-01-2020,east,690
periwinkle morsel,1.25,581,01-01-2020,west,726.25
vermilion morsel,4.99,521,01-01-2020,north,2599.79
vermilion morsel,4.99,539,01-01-2020,south,2689.61
vermilion morsel,4.99,504,01-01-2020,east,2514.96
vermilion morsel,4.99,555,01-01-2020,west,2769.45
lapis morsel,1.99,569,01-01-2020,north,1132.31
lapis morsel,1.99,592,01-01-2020,south,1178.08
lapis morsel,1.99,554,01-01-2020,east,1102.46
lapis morsel,1.99,590,01-01-2020,west,1174.1
pink morsel,3,589,02-01-2020,north,1767
pink morsel,3,514,02-01-2020,south,1542
pink morsel,3,514,02-01-2020,east,1542
pink morsel,3,543,02-01-2020,west,1629
gold morsel,9.99,551,02-01-2020,north,5504.49
gold morsel,9.99,589,02-01-2020,south,5884.11
gold morsel,9.99,579,02-01-2020,east,5784.21
gold morsel,9.99,536,02-01-2020,west,5354.64
magenta morsel,2.5,512,02-01-2020,north,1280
magenta morsel,2.5,533,02-01-2020,south,1332.5
magenta morsel,2.5,518,02-01-2020,east,1295
magenta morsel,2.5,545,02-01-2020,west,1362.5
chartreuse morsel,3,597,02-01-2020,north,1791
chartreuse morsel,3,511,02-01-2020,south,1533
chartreuse morsel,3,514,02-01-2020,east,1542
chartreuse morsel,3,566,02-01-2020,west,1698
periwinkle morsel,1.25,532,02-01-2020,north,665
periwinkle morsel,1.25,584,02-01-2020,south,730
periwinkle morsel,1.25,512,02-01-2020,east,640
periwinkle morsel,1.25,591,02-01-2020,west,738.75
vermilion morsel,4.99,508,02-01-2020,north,2534.92
vermilion morsel,4.99,532,02-01-2020,south,2654.68
vermilion morsel,4.99,597,02-01-2020,east,2979.03
vermilion morsel,4.99,599,02-01-2020,west,2989.01
lapis morsel,1.99,557,02-01-2020,north,1108.43
lapis morsel,1.99,559,02-01-2020,south,1112.41
lapis morsel,1.99,534,02-01-2020,east,1062.66
lapis morsel,1.99,501,02-01-2020,west,996.99
pink morsel,3,553,03-01-2020,north,1659
pink morsel,3,513,03-01-2020,south,1539
pink morsel,3,578,03-01-2020,east,1734
pink morsel,3,587,03-01-2020,west,1761
gold morsel,9.99,518,03-01-2020,north,5174.82
gold morsel,9.99,598,03-01-2020,south,5974.02
gold morsel,9.99,535,03-01-2020,east,5344.65
gold morsel,9.99,528,03-01-2020,west,5274.72
magenta morsel,2.5,529,03-01-2020,north,1322.5
magenta morsel,2.5,534,03-01-2020,south,1335
magenta morsel,2.5,566,03-01-2020,east,1415
magenta morsel,2.5,502,03-01-2020,west,1255
chartreuse morsel,3,572,03-01-2020,north,1716
chartreuse morsel,3,582,03-01-2020,south,1746
chartreuse morsel,3,598,03-01-2020,east,1794
chartreuse morsel,3,567,03-01-2020,west,1701
periwinkle morsel,1.25,524,03-01-2020,north,655
periwinkle morsel,1.25,551,03-01-2020,south,688.75
periwinkle morsel,1.25,519,03-01-2020,east,648.75
periwinkle morsel,1.25,561,03-01-2020,west,701.25
vermilion morsel,4.99,542,03-01-2020,north,2704.58
vermilion morsel,4.99,569,03-01-2020,south,2839.31
vermilion morsel,4.99,545,03-01-2020,east,2719.55
vermilion morsel,4.99,511,03-01-2020,west,2549.89
lapis morsel,1.99,577,03-01-2020,north,1148.23
lapis morsel,1.99,525,03-01-2020,south,1044.75
lapis morsel,1.99,586,03-01-2020,east,1166.14
lapis morsel,1.99,573,03-01-2020,west,1140.27
pink morsel,3,520,04-01-2020,north,1560
pink morsel,3,589,04-01-2020,south,1767
pink morsel,3,597,04-01-2020,east,1791
pink morsel,3,544,04-01-2020,west,1632
gold morsel,9.99,569,04-01-2020,north,5684.31
gold morsel,9.99,514,04-01-2020,south,5134.86
gold morsel,9.99,587,04-01-2020,east,5864.13
gold morsel,9.99,553,04-01-2020,west,5524.47
magenta morsel,2.5,598,04-01-2020,north,1495
magenta morsel,2.5,587,04-01-2020,south,1467.5
magenta morsel,2.5,522,04-01-2020,east,1305
magenta morsel,2.5,543,04-01-2020,west,1357.5
chartreuse morsel,3,591,04-01-2020,north,1773
chartreuse morsel,3,548,04-01-2020,south,1644
chartreuse morsel,3,568,04-01-2020,east,1704
chartreuse morsel,3,553,04-01-2020,west,1659
periwinkle morsel,1.25,545,04-01-2020,north,681.25
periwinkle morsel,1.25,566,04-01-2020,south,707.5
periwinkle morsel,1.25,563,04-01-2020,east,703.75
periwinkle morsel,1.25,584,04-01-2020,west,730
vermilion morsel,4.99,544,04-01-2020,north,2714.56
vermilion morsel,4.99,504,04-01-2020,south,2514.96
vermilion morsel,4.99,560,04-01-2020,east,2794.4
vermilion morsel,4.99,503,04-01-2020,west,2509.97
lapis morsel,1.99,543,04-01-2020,north,1080.57
lapis morsel,1.99,560,04-01-2020,south,1114.4
lapis morsel,1.99,524,04-01-2020,east,1042.76
lapis morsel,1.99,589,04-01-2020,west,1172.11
pink morsel,3,572,05-01-2020,north,1716
pink morsel,3,512,05-01-2020,south,1536
pink morsel,3,554,05-01-2020,east,1662
pink morsel,3,560,05-01-2020,west,1680
gold morsel,9.99,530,05-01-2020,north,5294.7
gold morsel,9.99,591,05-01-2020,south,5904.09
gold morsel,9.99,510,05-01-2020,east,5094.9
gold morsel,9.99,553,05-01-2020,west,5524.47
magenta morsel,2.5,503,05-01-2020,north,1257.5
magenta morsel,2.5,556,05-01-2020,south,1390
magenta morsel,2.5,500,05-01-2020,east,1250
magenta morsel,2.5,521,05-01-2020,west,1302.5
chartreuse morsel,3,572,05-01-2020,north,1716
chartreuse morsel,3,500,05-01-2020,south,1500
chartreuse morsel,3,552,05-01-2020,east,1656
chartreuse morsel,3,500,05-01-2020,west,1500
periwinkle morsel,1.25,554,05-01-2020,north,692.5
periwinkle morsel,1.25,560,05-01-2020,south,700
periwinkle morsel,1.25,540,05-01-2020,east,675
periwinkle morsel,1.25,518,05-01-2020,west,647.5
vermilion morsel,4.99,576,05-01-2020,north,2874.24
vermilion morsel,4.99,562,05-01-2020,south,2804.38
vermilion morsel,4.99,539,05-01-2020,east,2689.61
vermilion morsel,4.99,551,05-01-2020,west,2749.49
lapis morsel,1.99,507,05-01-2020,north,1008.93
lapis morsel,1.99,567,05-01-2020,south,1128.33
lapis morsel,1.99,503,05-01-2020,east,1000.97
lapis morsel,1.99,587,05-01-2020,west,1168.13
pink morsel,3,563,06-01-2020,north,1689
pink morsel,3,593,06-01-2020,south,1779
pink morsel,3,504,06-01-2020,east,1512
pink morsel,3,526,06-01-2020,west,1578
gold morsel,9.99,592,06-01-2020,north,5914.08
gold morsel,9.99,573,06-01-2020,south,5724.27
gold morsel,9.99,585,06-01-2020,east,5844.15
gold morsel,9.99,537,06-01-2020,west,5364.63
magenta morsel,2.5,541,06-01-2020,north,1352.5
magenta morsel,2.5,582,06-01-2020,south,1455
magenta morsel,2.5,531,06-01-2020,east,1327.5
magenta morsel,2.5,572,06-01-2020,west,1430
chartreuse morsel,3,585,06-01-2020,north,1755
chartreuse morsel,3,581,06-01-2020,south,1743
chartreuse morsel,3,516,06-01-2020,east,1548
chartreuse morsel,3,551,06-01-2020,west,1653
periwinkle morsel,1.25,531,06-01-2020,north,663.75
periwinkle morsel,1.25,576,06-01-2020,south,720
periwinkle morsel,1.25,514,06-01-2020,east,642.5
periwinkle morsel,1.25,534,06-01-2020,west,667.5
vermilion morsel,4.99,548,06-01-2020,north,2734.52
vermilion morsel,4.99,537,06-01-2020,south,2679.63
vermilion morsel,4.99,570,06-01-2020,east,2844.3
vermilion morsel,4.99,525,06-01-2020,west,2619.75
lapis morsel,1.99,561,06-01-2020,north,1116.39
lapis morsel,1.99,561,06-01-2020,south,1116.39
lapis morsel,1.99,523,06-01-2020,east,1040.77
lapis morsel,1.99,593,06-01-2020,west,1180.07
pink morsel,3,520,07-01-2020,north,1560
pink morsel,3,527,07-01-2020,south,1581
pink morsel,3,559,07-01-2020,east,1677
pink morsel,3,533,07-01-2020,west,1599
gold morsel,9.99,596,07-01-2020,north,5954.04
gold morsel,9.99,562,07-01-2020,south,5614.38
gold morsel,9.99,504,07-01-2020,east,5034.96
gold morsel,9.99,500,07-01-2020,west,4995
magenta morsel,2.5,571,07-01-2020,north,1427.5
magenta morsel,2.5,523,07-01-2020,south,1307.5
magenta morsel,2.5,544,07-01-2020,east,1360
magenta morsel,2.5,599,07-01-2020,west,1497.5
chartreuse morsel,3,564,07-01-2020,north,1692
chartreuse morsel,3,500,07-01-2020,south,1500
chartreuse morsel,3,525,07-01-2020,east,1575
chartreuse morsel,3,539,07-01-2020,west,1617
periwinkle morsel,1.25,582,07-01-2020,north,727.5
periwinkle morsel,1.25,557,07-01-2020,south,696.25
periwinkle morsel,1.25,578,07-01-2020,east,722.5
periwinkle morsel,1.25,554,07-01-2020,west,692.5
vermilion morsel,4.99,565,07-01-2020,north,2819.35
vermilion morsel,4.99,584,07-01-2020,south,2914.16
vermilion morsel,4.99,520,07-01-2020,east,2594.8
vermilion morsel,4.99,548,07-01-2020,west,2734.52
lapis morsel,1.99,553,07-01-2020,north,1100.47
lapis morsel,1.99,539,07-01-2020,south,1072.61
lapis morsel,1.99,513,07-01-2020,east,1020.87
lapis morsel,1.99,562,07-01-2020,west,1118.38
pink morsel,3,571,08-01-2020,north,1713
pink morsel,3,600,08-01-2020,south,1800
pink morsel,3,589,08-01-2020,east,1767
pink morsel,3,584,08-01-2020,west,1752
gold morsel,9.99,508,08-01-2020,north,5074.92
gold morsel,9.99,549,08-01-2020,south,5484.51
gold morsel,9.99,565,08-01-2020,east,5644.35
gold morsel,9.99,593,08-01-2020,west,5924.07
magenta morsel,2.5,531,08-01-2020,north,1327.5
magenta morsel,2.5,581,08-01-2020,south,1452.5
magenta morsel,2.5,562,08-01-2020,east,1405
magenta morsel,2.5,544,08-01-2020,west,1360
chartreuse morsel,3,535,08-01-2020,north,1605
chartreuse morsel,3,595,08-01-2020,south,1785
chartreuse morsel,3,578,08-01-2020,east,1734
chartreuse morsel,3,543,08-01-2020,west,1629
