Unnamed: 0,product,price,quantity,date,region,sales
1461,pink morsel,3,574,06-02-2019,south,1722
1462,pink morsel,3,521,06-02-2019,east,1563
1463,pink morsel,3,564,06-02-2019,west,1692
1464,pink morsel,3,578,07-02-2019,north,1734
1465,pink morsel,3,528,07-02-2019,south,1584
1466,pink morsel,3,554,07-02-2019,east,1662
1467,pink morsel,3,515,07-02-2019,west,1545
1468,pink morsel,3,554,08-02-2019,north,1662
1469,pink morsel,3,538,08-02-2019,south,1614
1470,pink morsel,3,573,08-02-2019,east,1719
1471,pink morsel,3,596,08-02-2019,west,1788
1472,pink morsel,3,593,09-02-2019,north,1779
1473,pink morsel,3,555,09-02-2019,south,1665
1474,pink morsel,3,535,09-02-2019,east,1605
1475,pink morsel,3,547,09-02-2019,west,1641
1476,pink morsel,3,575,10-02-2019,north,1725
1477,pink morsel,3,537,10-02-2019,south,1611
1478,pink morsel,3,520,10-02-2019,east,1560
1479,pink morsel,3,525,10-02-2019,west,1575
1480,pink morsel,3,521,11-02-2019,north,1563
1481,pink morsel,3,591,11-02-2019,south,1773
1482,pink morsel,3,512,11-02-2019,east,1536
1483,pink morsel,3,517,11-02-2019,west,1551
1484,pink morsel,3,524,12-02-2019,north,1572
1485,pink morsel,3,536,12-02-2019,south,1608
1486,pink morsel,3,584,12-02-2019,east,1752
1487,pink morsel,3,578,12-02-2019,west,1734
1488,pink morsel,3,562,13-02-2019,north,1686
1489,pink morsel,3,594,13-02-2019,south,1782
1490,pink morsel,3,500,13-02-2019,east,1500
1491,pink morsel,3,577,13-02-2019,west,1731
1492,pink morsel,3,575,14-02-2019,north,1725
1493,pink morsel,3,526,14-02-2019,south,1578
1494,pink morsel,3,520,14-02-2019,east,1560
1495,pink morsel,3,548,14-02-2019,west,1644
1496,pink morsel,3,522,15-02-2019,north,1566
1497,pink morsel,3,528,15-02-2019,south,1584
1498,pink morsel,3,565,15-02-2019,east,1695
1499,pink morsel,3,578,15-02-2019,west,1734
1500,pink morsel,3,598,16-02-2019,north,1794
1501,pink morsel,3,577,16-02-2019,south,1731
1502,pink morsel,3,558,16-02-2019,east,1674
1503,pink morsel,3,533,16-02-2019,west,1599
1504,pink morsel,3,504,17-02-2019,north,1512
1505,pink morsel,3,551,17-02-2019,south,1653
1506,pink morsel,3,574,17-02-2019,east,1722
1507,pink morsel,3,547,17-02-2019,west,1641
1508,pink morsel,3,565,18-02-2019,north,1695
1509,pink morsel,3,583,18-02-2019,south,1749
1510,pink morsel,3,576,18-02-2019,east,1728
1511,pink morsel,3,588,18-02-2019,west,1764
1512,pink morsel,3,572,19-02-2019,north,1716
1513,pink morsel,3,533,19-02-2019,south,1599
1514,pink morsel,3,532,19-02-2019,east,1596
1515,pink morsel,3,548,19-02-2019,west,1644
1516,pink morsel,3,580,20-02-2019,north,1740
1517,pink morsel,3,547,20-02-2019,south,1641
1518,pink morsel,3,522,20-02-2019,east,1566
1519,pink morsel,3,552,20-02-2019,west,1656
1520,pink morsel,3,533,21-02-2019,north,1599
1521,pink morsel,3,575,21-02-2019,south,1725
1522,pink morsel,3,577,21-02-2019,east,1731
1523,pink morsel,3,573,21-02-2019,west,1719
1524,pink morsel,3,590,22-02-2019,north,1770
1525,pink morsel,3,598,22-02-2019,south,1794
1526,pink morsel,3,575,22-02-2019,east,1725
1527,pink morsel,3,571,22-02-2019,west,1713
1528,pink morsel,3,533,23-02-2019,north,1599
1529,pink morsel,3,581,23-02-2019,south,1743
1530,pink morsel,3,506,23-02-2019,east,1518
1531,pink morsel,3,538,23-02-2019,west,1614
1532,pink morsel,3,564,24-02-2019,north,1692
1533,pink morsel,3,585,24-02-2019,south,1755
1534,pink morsel,3,551,24-02-2019,east,1653
1535,pink morsel,3,508,24-02-2019,west,1524
1536,pink morsel,3,545,25-02-2019,north,1635
1537,pink morsel,3,578,25-02-2019,south,1734
1538,pink morsel,3,571,25-02-2019,east,1713
1539,pink morsel,3,526,25-02-2019,west,1578
1540,pink morsel,3,522,26-02-2019,north,1566
1541,pink morsel,3,551,26-02-2019,south,1653
1542,pink morsel,3,502,26-02-2019,east,1506
1543,pink morsel,3,552,26-02-2019,west,1656
1544,pink morsel,3,531,27-02-2019,north,1593
1545,pink morsel,3,515,27-02-2019,south,1545
1546,pink morsel,3,578,27-02-2019,east,1734
1547,pink morsel,3,545,27-02-2019,west,1635
1548,pink morsel,3,570,28-02-2019,north,1710
1549,pink morsel,3,523,28-02-2019,south,1569
1550,pink morsel,3,577,28-02-2019,east,1731
1551,pink morsel,3,533,28-02-2019,west,1599
1552,pink morsel,3,531,01-03-2019,north,1593
1553,pink morsel,3,569,01-03-2019,south,1707
1554,pink morsel,3,546,01-03-2019,east,1638
1555,pink morsel,3,513,01-03-2019,west,1539
1556,pink morsel,3,594,02-03-2019,north,1782
1557,pink morsel,3,598,02-03-2019,south,1794
1558,pink morsel,3,536,02-03-2019,east,1608
1559,pink morsel,3,563,02-03-2019,west,1689
1560,pink morsel,3,566,03-03-2019,north,1698
1561,pink morsel,3,506,03-03-2019,south,1518
1562,pink morsel,3,531,03-03-2019,east,1593
1563,pink morsel,3,537,03-03-2019,west,1611
1564,pink morsel,3,529,04-03-2019,north,1587
1565,pink morsel,3,562,04-03-2019,south,1686
1566,pink morsel,3,506,04-03-2019,east,1518
1567,pink morsel,3,544,04-03-2019,west,1632
1568,pink morsel,3,522,05-03-2019,north,1566
1569,pink morsel,3,523,05-03-2019,south,1569
1570,pink morsel,3,581,05-03-2019,east,1743
1571,pink morsel,3,519,05-03-2019,west,1557
1572,pink morsel,3,582,06-03-2019,north,1746
1573,pink morsel,3,554,06-03-2019,south,1662
1574,pink morsel,3,558,06-03-2019,east,1674
1575,pink morsel,3,536,06-03-2019,west,1608
1576,pink morsel,3,517,07-03-2019,north,1551
1577,pink morsel,3,527,07-03-2019,south,1581
1578,pink morsel,3,520,07-03-2019,east,1560
1579,pink morsel,3,558,07-03-2019,west,1674
1580,pink morsel,3,507,08-03-2019,north,1521
1581,pink morsel,3,594,08-03-2019,south,1782
1582,pink morsel,3,539,08-03-2019,east,1617
1583,pink morsel,3,599,08-03-2019,west,1797
1584,pink morsel,3,511,09-03-2019,north,1533
1585,pink morsel,3,583,09-03-2019,south,1749
1586,pink morsel,3,552,09-03-2019,east,1656
1587,pink morsel,3,548,09-03-2019,west,1644
1588,pink morsel,3,515,10-03-2019,north,1545
1589,pink morsel,3,592,10-03-2019,south,1776
1590,pink morsel,3,550,10-03-2019,east,1650
1591,pink morsel,3,579,10-03-2019,west,1737
1592,pink morsel,3,553,11-03-2019,north,1659
1593,pink morsel,3,574,11-03-2019,south,1722
1594,pink morsel,3,563,11-03-2019,east,1689
1595,pink morsel,3,564,11-03-2019,west,1692
1596,pink morsel,3,506,12-03-2019,north,1518
1597,pink morsel,3,527,12-03-2019,south,1581
1598,pink morsel,3,542,12-03-2019,east,1626
1599,pink morsel,3,556,12-03-2019,west,1668
1600,pink morsel,3,508,13-03-2019,north,1524
1601,pink morsel,3,599,13-03-2019,south,1797
1602,pink morsel,3,514,13-03-2019,east,1542
1603,pink morsel,3,551,13-03-2019,west,1653
1604,pink morsel,3,559,14-03-2019,north,1677
1605,pink morsel,3,508,14-03-2019,south,1524
1606,pink morsel,3,564,14-03-2019,east,1692
1607,pink morsel,3,568,14-03-2019,west,1704
1608,pink morsel,3,549,15-03-2019,north,1647
1609,pink morsel,3,557,15-03-2019,south,1671
1610,pink morsel,3,521,15-03-2019,east,1563
1611,pink morsel,3,550,15-03-2019,west,1650
1612,pink morsel,3,521,16-03-2019,north,1563
1613,pink morsel,3,560,16-03-2019,south,1680
1614,pink morsel,3,576,16-03-2019,east,1728
1615,pink morsel,3,560,16-03-2019,west,1680
1616,pink morsel,3,561,17-03-2019,north,1683
1617,pink morsel,3,546,17-03-2019,south,1638
1618,pink morsel,3,515,17-03-2019,east,1545
1619,pink morsel,3,557,17-03-2019,west,1671
1620,pink morsel,3,567,18-03-2019,north,1701
1621,pink morsel,3,505,18-03-2019,south,1515
1622,pink morsel,3,588,18-03-2019,east,1764
1623,pink morsel,3,556,18-03-2019,west,1668
1624,pink morsel,3,559,19-03-2019,north,1677
1625,pink morsel,3,584,19-03-2019,south,1752
1626,pink morsel,3,545,19-03-2019,east,1635
1627,pink morsel,3,535,19-03-2019,west,1605
1628,pink morsel,3,545,20-03-2019,north,1635
1629,pink morsel,3,532,20-03-2019,south,1596
1630,pink morsel,3,536,20-03-2019,east,1608
1631,pink morsel,3,593,20-03-2019,west,1779
1632,pink morsel,3,592,21-03-2019,north,1776
1633,pink morsel,3,545,21-03-2019,south,1635
1634,pink morsel,3,597,21-03-2019,east,1791
1635,pink morsel,3,593,21-03-2019,west,1779
1636,pink morsel,3,582,22-03-2019,north,1746
1637,pink morsel,3,515,22-03-2019,south,1545
1638,pink morsel,3,589,22-03-2019,east,1767
1639,pink morsel,3,577,22-03-2019,west,1731
1640,pink morsel,3,578,23-03-2019,north,1734
1641,pink morsel,3,503,23-03-2019,south,1509
1642,pink morsel,3,562,23-03-2019,east,1686
1643,pink morsel,3,599,23-03-2019,west,1797
1644,pink morsel,3,522,24-03-2019,north,1566
1645,pink morsel,3,519,24-03-2019,south,1557
1646,pink morsel,3,599,24-03-2019,east,1797
1647,pink morsel,3,585,24-03-2019,west,1755
1648,pink morsel,3,550,25-03-2019,north,1650
1649,pink morsel,3,500,25-03-2019,south,1500
1650,pink morsel,3,518,25-03-2019,east,1554
1651,pink morsel,3,578,25-03-2019,west,1734
1652,pink morsel,3,567,26-03-2019,north,1701
1653,pink morsel,3,594,26-03-2019,south,1782
1654,pink morsel,3,599,26-03-2019,east,1797
1655,pink morsel,3,519,26-03-2019,west,1557
1656,pink morsel,3,556,27-03-2019,north,1668
1657,pink morsel,3,525,27-03-2019,south,1575
1658,pink morsel,3,536,27-03-2019,east,1608
1659,pink morsel,3,509,27-03-2019,west,1527
1660,pink morsel,3,506,28-03-2019,north,1518
1661,pink morsel,3,503,28-03-2019,south,1509
1662,pink morsel,3,589,28-03-2019,east,1767
1663,pink morsel,3,519,28-03-2019,west,1557
1664,pink morsel,3,535,29-03-2019,north,1605
1665,pink morsel,3,562,29-03-2019,south,1686
1666,pink morsel,3,552,29-03-2019,east,1656
1667,pink morsel,3,551,29-03-2019,west,1653
1668,pink morsel,3,574,30-03-2019,north,1722
1669,pink morsel,3,531,30-03-2019,south,1593
1670,pink morsel,3,519,30-03-2019,east,1557
1671,pink morsel,3,570,30-03-2019,west,1710
1672,pink morsel,3,595,31-03-2019,north,1785
1673,pink morsel,3,570,31-03-2019,south,1710
1674,pink morsel,3,551,31-03-2019,east,1653
1675,pink morsel,3,524,31-03-2019,west,1572
1676,pink morsel,3,504,01-04-2019,north,1512
1677,pink morsel,3,598,01-04-2019,south,1794
1678,pink morsel,3,523,01-04-2019,east,1569
1679,pink morsel,3,536,01-04-2019,west,1608
1680,pink morsel,3,541,02-04-2019,north,1623
1681,pink morsel,3,597,02-04-2019,south,1791
1682,pink morsel,3,595,02-04-2019,east,1785
1683,pink morsel,3,543,02-04-2019,west,1629
1684,pink morsel,3,513,03-04-2019,north,1539
1685,pink morsel,3,542,03-04-2019,south,1626
1686,pink morsel,3,565,03-04-2019,east,1695
1687,pink morsel,3,506,03-04-2019,west,1518
1688,pink morsel,3,510,04-04-2019,north,1530
1689,pink morsel,3,561,04-04-2019,south,1683
1690,pink morsel,3,554,04-04-2019,east,1662
1691,pink morsel,3,544,04-04-2019,west,1632
1692,pink morsel,3,538,05-04-2019,north,1614
1693,pink morsel,3,535,05-04-2019,south,1605
1694,pink morsel,3,554,05-04-2019,east,1662
1695,pink morsel,3,571,05-04-2019,west,1713
1696,pink morsel,3,583,06-04-2019,north,1749
1697,pink morsel,3,571,06-04-2019,south,1713
1698,pink morsel,3,572,06-04-2019,east,1716
1699,pink morsel,3,519,06-04-2019,west,1557
1700,pink morsel,3,535,07-04-2019,north,1605
1701,pink morsel,3,545,07-04-2019,south,1635
1702,pink morsel,3,506,07-04-2019,east,1518
1703,pink morsel,3,544,07-04-2019,west,1632
1704,pink morsel,3,571,08-04-2019,north,1713
1705,pink morsel,3,593,08-04-2019,south,1779
1706,pink morsel,3,581,08-04-2019,east,1743
1707,pink morsel,3,525,08-04-2019,west,1575
1708,pink morsel,3,576,09-04-2019,north,1728
1709,pink morsel,3,573,09-04-2019,south,1719
1710,pink morsel,3,585,09-04-2019,east,1755
1711,pink morsel,3,539,09-04-2019,west,1617
1712,pink morsel,3,514,10-04-2019,north,1542
1713,pink morsel,3,542,10-04-2019,south,1626
1714,pink morsel,3,503,10-04-2019,east,1509
1715,pink morsel,3,546,10-04-2019,west,1638
1716,pink morsel,3,527,11-04-2019,north,1581
1717,pink morsel,3,560,11-04-2019,south,1680
1718,pink morsel,3,523,11-04-2019,east,1569
1719,pink morsel,3,545,11-04-2019,west,1635
1720,pink morsel,3,513,12-04-2019,north,1539
1721,pink morsel,3,529,12-04-2019,south,1587
1722,pink morsel,3,531,12-04-2019,east,1593
1723,pink morsel,3,527,12-04-2019,west,1581
1724,pink morsel,3,505,13-04-2019,north,1515
1725,pink morsel,3,537,13-04-2019,south,1611
1726,pink morsel,3,548,13-04-2019,east,1644
1727,pink morsel,3,598,13-04-2019,west,1794
1728,pink morsel,3,500,14-04-2019,north,1500
1729,pink morsel,3,579,14-04-2019,south,1737
1730,pink morsel,3,574,14-04-2019,east,1722
1731,pink morsel,3,588,14-04-2019,west,1764
1732,pink morsel,3,510,15-04-2019,north,1530
1733,pink morsel,3,534,15-04-2019,south,1602
1734,pink morsel,3,508,15-04-2019,east,1524
1735,pink morsel,3,590,15-04-2019,west,1770
1736,pink morsel,3,532,16-04-2019,north,1596
1737,pink morsel,3,556,16-04-2019,south,1668
1738,pink morsel,3,528,16-04-2019,east,1584
1739,pink morsel,3,571,16-04-2019,west,1713
1740,pink morsel,3,523,17-04-2019,north,1569
1741,pink morsel,3,562,17-04-2019,south,1686
1742,pink morsel,3,549,17-04-2019,east,1647
1743,pink morsel,3,503,17-04-2019,west,1509
1744,pink morsel,3,530,18-04-2019,north,1590
1745,pink morsel,3,550,18-04-2019,south,1650
1746,pink morsel,3,519,18-04-2019,east,1557
1747,pink morsel,3,525,18-04-2019,west,1575
1748,pink morsel,3,591,19-04-2019,north,1773
1749,pink morsel,3,543,19-04-2019,south,1629
1750,pink morsel,3,508,19-04-2019,east,1524
1751,pink morsel,3,504,19-04-2019,west,1512
1752,pink morsel,3,507,20-04-2019,north,1521
1753,pink morsel,3,551,20-04-2019,south,1653
1754,pink morsel,3,528,20-04-2019,east,1584
1755,pink morsel,3,571,20-04-2019,west,1713
1756,pink morsel,3,561,21-04-2019,north,1683
1757,pink morsel,3,583,21-04-2019,south,1749
1758,pink morsel,3,515,21-04-2019,east,1545
1759,pink morsel,3,543,21-04-2019,west,1629
1760,pink morsel,3,511,22-04-2019,north,1533
1761,pink morsel,3,529,22-04-2019,south,1587
1762,pink morsel,3,557,22-04-2019,east,1671
1763,pink morsel,3,550,22-04-2019,west,1650
1764,pink morsel,3,556,23-04-2019,north,1668
1765,pink morsel,3,558,23-04-2019,south,1674
1766,pink morsel,3,576,23-04-2019,east,1728
1767,pink morsel,3,506,23-04-2019,west,1518
1768,pink morsel,3,518,24-04-2019,north,1554
1769,pink morsel,3,573,24-04-2019,south,1719
1770,pink morsel,3,582,24-04-2019,east,1746
1771,pink morsel,3,555,24-04-2019,west,1665
1772,pink morsel,3,501,25-04-2019,north,1503
1773,pink morsel,3,564,25-04-2019,south,1692
1774,pink morsel,3,575,25-04-2019,east,1725
1775,pink morsel,3,588,25-04-2019,west,1764
1776,pink morsel,3,570,26-04-2019,north,1710
1777,pink morsel,3,545,26-04-2019,south,1635
1778,pink morsel,3,588,26-04-2019,east,1764
1779,pink morsel,3,586,26-04-2019,west,1758
1780,pink morsel,3,580,27-04-2019,north,1740
1781,pink morsel,3,592,27-04-2019,south,1776
1782,pink morsel,3,580,27-04-2019,east,1740
1783,pink morsel,3,540,27-04-2019,west,1620
1784,pink morsel,3,522,28-04-2019,north,1566
1785,pink morsel,3,568,28-04-2019,south,1704
1786,pink morsel,3,526,28-04-2019,east,1578
1787,pink morsel,3,501,28-04-2019,west,1503
1788,pink morsel,3,534,29-04-2019,north,1602
1789,pink morsel,3,597,29-04-2019,south,1791
1790,pink morsel,3,584,29-04-2019,east,1752
1791,pink morsel,3,600,29-04-2019,west,1800
1792,pink morsel,3,573,30-04-2019,north,1719
1793,pink morsel,3,589,30-04-2019,south,1767
1794,pink morsel,3,500,30-04-2019,east,1500
1795,pink morsel,3,541,30-04-2019,west,1623
1796,pink morsel,3,555,01-05-2019,north,1665
1797,pink morsel,3,600,01-05-2019,south,1800
1798,pink morsel,3,577,01-05-2019,east,1731
1799,pink morsel,3,514,01-05-2019,west,1542
1800,pink morsel,3,525,02-05-2019,north,1575
1801,pink morsel,3,516,02-05-2019,south,1548
1802,pink morsel,3,599,02-05-2019,east,1797
1803,pink morsel,3,507,02-05-2019,west,1521
1804,pink morsel,3,520,03-05-2019,north,1560
1805,pink morsel,3,507,03-05-2019,south,1521
1806,pink morsel,3,535,03-05-2019,east,1605
1807,pink morsel,3,580,03-05-2019,west,1740
1808,pink morsel,3,539,04-05-2019,north,1617
1809,pink morsel,3,581,04-05-2019,south,1743
1810,pink morsel,3,543,04-05-2019,east,1629
1811,pink morsel,3,583,04-05-2019,west,1749
1812,pink morsel,3,504,05-05-2019,north,1512
1813,pink morsel,3,582,05-05-2019,south,1746
1814,pink morsel,3,510,05-05-2019,east,1530
1815,pink morsel,3,537,05-05-2019,west,1611
1816,pink morsel,3,523,06-05-2019,north,1569
1817,pink morsel,3,563,06-05-2019,south,1689
1818,pink morsel,3,519,06-05-2019,east,1557
1819,pink morsel,3,520,06-05-2019,west,1560
1820,pink morsel,3,550,07-05-2019,north,1650
1821,pink morsel,3,565,07-05-2019,south,1695
1822,pink morsel,3,540,07-05-2019,east,1620
1823,pink morsel,3,548,07-05-2019,west,1644
1824,pink morsel,3,600,08-05-2019,north,1800
1825,pink morsel,3,505,08-05-2019,south,1515
1826,pink morsel,3,595,08-05-2019,east,1785
1827,pink morsel,3,550,08-05-2019,west,1650
1828,pink morsel,3,599,09-05-2019,north,1797
1829,pink morsel,3,547,09-05-2019,south,1641
1830,pink morsel,3,555,09-05-2019,east,1665
1831,pink morsel,3,589,09-05-2019,west,1767
1832,pink morsel,3,500,10-05-2019,north,1500
1833,pink morsel,3,596,10-05-2019,south,1788
1834,pink morsel,3,575,10-05-2019,east,1725
1835,pink morsel,3,519,10-05-2019,west,1557
1836,pink morsel,3,501,11-05-2019,north,1503
1837,pink morsel,3,506,11-05-2019,south,1518
1838,pink morsel,3,550,11-05-2019,east,1650
1839,pink morsel,3,538,11-05-2019,west,1614
1840,pink morsel,3,581,12-05-2019,north,1743
1841,pink morsel,3,508,12-05-2019,south,1524
1842,pink morsel,3,587,12-05-2019,east,1761
1843,pink morsel,3,581,12-05-2019,west,1743
1844,pink morsel,3,521,13-05-2019,north,1563
1845,pink morsel,3,572,13-05-2019,south,1716
1846,pink morsel,3,520,13-05-2019,east,1560
1847,pink morsel,3,538,13-05-2019,west,1614
1848,pink morsel,3,539,14-05-2019,north,1617
1849,pink morsel,3,587,14-05-2019,south,1761
1850,pink morsel,3,545,14-05-2019,east,1635
1851,pink morsel,3,538,14-05-2019,west,1614
1852,pink morsel,3,503,15-05-2019,north,1509
1853,pink morsel,3,550,15-05-2019,south,1650
1854,pink morsel,3,585,15-05-2019,east,1755
1855,pink morsel,3,523,15-05-2019,west,1569
1856,pink morsel,3,535,16-05-2019,north,1605
1857,pink morsel,3,565,16-05-2019,south,1695
1858,pink morsel,3,554,16-05-2019,east,1662
1859,pink morsel,3,535,16-05-2019,west,1605
1860,pink morsel,3,577,17-05-2019,north,1731
1861,pink morsel,3,530,17-05-2019,south,1590
1862,pink morsel,3,540,17-05-2019,east,1620
1863,pink morsel,3,584,17-05-2019,west,1752
1864,pink morsel,3,511,18-05-2019,north,1533
1865,pink morsel,3,579,18-05-2019,south,1737
1866,pink morsel,3,536,18-05-2019,east,1608
1867,pink morsel,3,554,18-05-2019,west,1662
1868,pink morsel,3,599,19-05-2019,north,1797
1869,pink morsel,3,576,19-05-2019,south,1728
1870,pink morsel,3,562,19-05-2019,east,1686
1871,pink morsel,3,550,19-05-2019,west,1650
1872,pink morsel,3,565,20-05-2019,north,1695
1873,pink morsel,3,584,20-05-2019,south,1752
1874,pink morsel,3,595,20-05-2019,east,1785
1875,pink morsel,3,556,20-05-2019,west,1668
1876,pink morsel,3,505,21-05-2019,north,1515
1877,pink morsel,3,561,21-05-2019,south,1683
1878,pink morsel,3,598,21-05-2019,east,1794
1879,pink morsel,3,511,21-05-2019,west,1533
1880,pink morsel,3,533,22-05-2019,north,1599
1881,pink morsel,3,587,22-05-2019,south,1761
1882,pink morsel,3,587,22-05-2019,east,1761
1883,pink morsel,3,574,22-05-2019,west,1722
1884,pink morsel,3,542,23-05-2019,north,1626
1885,pink morsel,3,556,23-05-2019,south,1668
1886,pink morsel,3,547,23-05-2019,east,1641
1887,pink morsel,3,580,23-05-2019,west,1740
1888,pink morsel,3,550,24-05-2019,north,1650
1889,pink morsel,3,541,24-05-2019,south,1623
1890,pink morsel,3,551,24-05-2019,east,1653
1891,pink morsel,3,591,24-05-2019,west,1773
1892,pink morsel,3,596,25-05-2019,north,1788
1893,pink morsel,3,527,25-05-2019,south,1581
1894,pink morsel,3,559,25-05-2019,east,1677
1895,pink morsel,3,523,25-05-2019,west,1569
1896,pink morsel,3,597,26-05-2019,north,1791
1897,pink morsel,3,539,26-05-2019,south,1617
1898,pink morsel,3,546,26-05-2019,east,1638
1899,pink morsel,3,514,26-05-2019,west,1542
1900,pink morsel,3,530,27-05-2019,north,1590
1901,pink morsel,3,568,27-05-2019,south,1704
1902,pink morsel,3,560,27-05-2019,east,1680
1903,pink morsel,3,509,27-05-2019,west,1527
1904,pink morsel,3,545,28-05-2019,north,1635
1905,pink morsel,3,585,28-05-2019,south,1755
1906,pink morsel,3,520,28-05-2019,east,1560
1907,pink morsel,3,511,28-05-2019,west,1533
1908,pink morsel,3,533,29-05-2019,north,1599
1909,pink morsel,3,559,29-05-2019,south,1677
1910,pink morsel,3,527,29-05-2019,east,1581
1911,pink morsel,3,560,29-05-2019,west,1680
